Active cases, Time (s) 
3145,4945804
3144,4945876
3144,4945970
3144,4945991
3145,4946010
3142,4946407
3143,4946436
3143,4946443
3143,4946528
3143,4946534
3143,4946659
3143,4946686
3143,4946914
3143,4946942
3143,4947016
3144,4947075
3144,4947185
3145,4947412
3145,4947551
3144,4947776
3141,4948070
3140,4948133
3139,4948359
3138,4948528
3138,4948552
3139,4948673
3140,4948753
3137,4949088
3136,4949217
3137,4949243
3137,4949317
3138,4949342
3138,4949428
3138,4949507
3139,4949508
3139,4949610
3139,4949629
3140,4949643
3140,4949769
3141,4949820
3141,4949887
3142,4950024
3141,4950057
3142,4950079
3140,4950252
3140,4950378
3140,4950421
3140,4950544
3141,4950557
3141,4950576
3137,4950843
3136,4950945
3135,4950993
3136,4951118
3136,4951213
3134,4951350
3134,4951434
3133,4951502
3130,4951829
3131,4951961
3132,4951978
3132,4951994
3132,4952184
3133,4952186
3132,4952264
3129,4952516
3130,4952618
3128,4952825
3125,4952965
3123,4953368
3124,4953393
3124,4953581
3124,4953632
3124,4953758
3124,4953777
3124,4953812
3124,4953837
3125,4953941
3117,4954863
3117,4955159
3116,4955465
3115,4955792
3116,4955902
3116,4955912
3115,4956037
3116,4956108
3113,4956984
3114,4957128
3114,4957158
3115,4957254
3115,4957387
3116,4957473
3116,4957486
3114,4957945
3111,4958271
3111,4958288
3110,4958441
3111,4958737
3112,4958810
3113,4958832
3110,4959097
3110,4959128
3110,4959249
3110,4959263
3110,4959340
3108,4959867
3108,4959921
3109,4959927
3108,4960060
3107,4960082
3108,4960094
3107,4960415
3108,4960512
3108,4960517
3108,4960550
3106,4960694
3105,4960958
3105,4961105
3106,4961185
3107,4961316
3107,4961397
3108,4961434
3109,4961471
3108,4961539
3107,4962022
3108,4962028
3108,4962118
3108,4962135
3107,4962243
3107,4962451
3105,4962724
3105,4962816
3105,4962851
3102,4963039
3102,4963044
3102,4963118
3102,4963199
3102,4963221
3103,4963272
3103,4963502
3103,4963605
3103,4963844
3102,4964104
3102,4964257
3103,4964545
3104,4964552
3105,4964696
3106,4964710
3106,4964716
3106,4964718
3107,4964731
3105,4965013
3105,4965127
3105,4965211
3106,4965235
3105,4965389
3105,4965442
3105,4965445
3106,4965542
3107,4965561
3108,4965575
3108,4965693
3108,4965795
3108,4965831
3108,4965861
3108,4965908
3107,4965987
3108,4966174
3108,4966193
3105,4966567
3105,4966752
3105,4966820
3105,4966941
3106,4967094
3106,4967234
3106,4967236
3105,4967388
3105,4967389
3106,4967400
3107,4967421
3105,4967827
3105,4967856
3103,4968372
3101,4968571
3101,4968595
3101,4968619
3101,4968695
3102,4968729
3101,4968770
3099,4969102
3099,4969113
3097,4969613
3097,4969646
3098,4969720
3099,4969866
3100,4969891
3098,4970127
3099,4970308
3099,4970308
3097,4970386
3097,4970518
3097,4970671
3098,4970693
3098,4970726
3098,4970769
3098,4970789
3099,4970794
3099,4970836
3098,4970991
3095,4971244
3096,4971250
3091,4971441
3089,4971485
3089,4971574
3089,4971712
3087,4971855
3086,4972004
3084,4972256
3081,4972400
3075,4972871
3074,4973055
3074,4973217
3074,4973218
3075,4973459
3074,4973555
3074,4973664
3074,4973744
3074,4973814
3075,4973922
3076,4973977
3076,4974068
3073,4974245
3070,4974492
3070,4974584
3070,4974663
3071,4974695
3071,4974754
3069,4975035
3070,4975046
3070,4975087
3070,4975274
3069,4975447
3068,4975673
3067,4975862
3067,4975989
3066,4976059
3065,4976479
3065,4976521
3065,4976540
3066,4976544
3066,4976639
3064,4976787
3056,4977266
3057,4977351
3057,4977396
3057,4977508
3057,4977521
3058,4977537
3059,4977602
3060,4977796
3061,4977835
3062,4977836
3062,4977971
3061,4978217
3062,4978260
3062,4978263
3061,4978502
3061,4978579
3062,4978614
3062,4978626
3062,4978734
3063,4978810
3064,4978881
3062,4979043
3060,4979300
3060,4979341
3059,4979432
3057,4979819
3056,4980049
3057,4980053
3058,4980076
3058,4980091
3058,4980123
3059,4980141
3059,4980317
3058,4980490
3056,4980553
3057,4980560
3057,4980725
3058,4980880
3059,4981013
3059,4981101
3057,4981324
3058,4981398
3059,4981470
3060,4981474
3057,4982108
3058,4982145
3058,4982210
3058,4982269
3059,4982367
3055,4982719
3053,4982906
3053,4982941
3052,4983071
3052,4983078
3049,4983399
3049,4983496
3049,4983543
3045,4983751
3046,4983939
3045,4983958
3045,4984152
3044,4984212
3045,4984277
3044,4984409
3045,4984429
3046,4984494
3045,4984554
3045,4984555
3034,4985729
3033,4985788
3034,4985944
3034,4986159
3034,4986244
3034,4986334
3033,4986692
3033,4986700
3033,4986903
3033,4986955
3033,4987119
3034,4987233
3034,4987266
3034,4987413
3032,4987762
3033,4987851
3031,4988194
3031,4988303
3031,4988488
3032,4988517
3033,4988542
3034,4988709
3034,4988713
3035,4988715
3035,4988847
3033,4989316
3033,4989445
3032,4989736
3031,4989804
3032,4989838
3032,4989895
3031,4990028
3031,4990069
3028,4990142
3026,4990351
3021,4990722
3021,4990842
3021,4990869
3021,4991137
3021,4991395
3022,4991406
3022,4991422
3022,4991652
3021,4991944
3021,4992134
3020,4992300
3021,4992477
3022,4992477
3022,4992555
3021,4992638
3021,4992737
3020,4992851
3020,4993008
3018,4993336
3019,4993381
3019,4993423
3018,4993571
3017,4993747
3017,4993898
3016,4993974
3017,4994072
3016,4994147
3014,4994403
3014,4994442
3014,4994498
3011,4994862
3010,4994897
3010,4994901
3010,4994975
3009,4995184
3008,4995466
3008,4995662
3008,4995866
3008,4995879
3009,4995903
3010,4996025
3011,4996059
3010,4996251
3010,4996288
3008,4996781
3008,4997240
3008,4997264
3005,4997386
3005,4997431
3006,4997527
3006,4997722
3006,4997753
3003,4998016
3003,4998073
3004,4998090
3004,4998263
3005,4998341
3006,4998362
3006,4998465
3003,4998663
3002,4999187
3003,4999270
3003,4999610
3004,4999714
3004,4999849
3002,5000149
3002,5000217
3001,5000429
3002,5000448
2999,5000574
2997,5000928
2998,5000935
2999,5001089
3000,5001155
3000,5001268
3000,5001296
3001,5001300
3001,5001336
3002,5001353
3000,5001419
3000,5001465
3000,5001748
3000,5001798
3001,5001873
2997,5001932
2997,5002140
2996,5002291
2996,5002439
2996,5002582
2996,5002655
2996,5002712
2997,5002845
2996,5002893
2996,5002907
2995,5002945
2994,5002971
2994,5003074
2995,5003277
2996,5003282
2995,5003329
2995,5003428
2992,5003886
2993,5003913
2993,5003968
2994,5004034
2992,5004195
2992,5004220
2992,5004378
2993,5004388
2993,5004419
2993,5004434
2994,5004447
2990,5004718
2989,5004837
2989,5004910
2987,5005027
2988,5005031
2987,5005098
2987,5005266
2986,5005302
2986,5005365
2986,5005447
2984,5005712
2983,5005786
2982,5005804
2981,5005868
2981,5006088
2980,5006165
2980,5006498
2981,5006572
2980,5006774
2981,5006815
2980,5007045
2981,5007067
2981,5007203
2982,5007287
2981,5007637
2982,5007651
2982,5007671
2983,5007687
2982,5007737
2979,5007995
2978,5008039
2975,5008305
2971,5008649
2971,5008741
2970,5008932
2969,5009038
2969,5009043
2969,5009091
2967,5009417
2966,5009601
2967,5009686
2966,5009919
2965,5010353
2965,5010576
2965,5010637
2966,5010640
2965,5010747
2964,5011003
2965,5011094
2965,5011136
2964,5011202
2962,5011367
2962,5011607
2963,5011608
2962,5011682
2963,5011744
2961,5011934
2962,5011946
2962,5011981
2962,5012083
2961,5012279
2960,5012372
2960,5012422
2960,5012560
2959,5012592
2959,5012688
2960,5012761
2959,5012949
2960,5013018
2960,5013066
2958,5013409
2958,5013440
2958,5013524
2958,5013832
2957,5013865
2958,5013883
2956,5014042
2956,5014065
2956,5014262
2956,5014301
2955,5014406
2953,5014695
2953,5015178
2954,5015281
2954,5015411
2955,5015450
2956,5015469
2956,5015544
2956,5015575
2956,5015622
2957,5015813
2957,5015882
2956,5016209
2956,5016326
2954,5016683
2955,5016767
2954,5017143
2952,5017388
2952,5017470
2952,5017499
2950,5017761
2950,5017792
2950,5017795
2950,5017832
2951,5017877
2951,5017985
2951,5018309
2950,5018871
2950,5018885
2951,5018953
2950,5019123
2948,5019225
2946,5019668
2945,5019745
2942,5019927
2940,5020026
2937,5020407
2937,5020615
2937,5020631
2937,5020686
2936,5020821
2937,5020880
2937,5021118
2937,5021220
2938,5021275
2938,5021335
2938,5021471
2938,5021550
2938,5021688
2938,5021816
2939,5021843
2940,5021907
2938,5022239
2938,5022345
2939,5022388
2939,5022640
2939,5022718
2939,5022756
2940,5022913
2940,5023194
2941,5023288
2938,5023720
2938,5023746
2938,5023865
2934,5024021
2935,5024066
2935,5024246
2936,5024255
2937,5024633
2937,5024996
2938,5025060
2938,5025142
2939,5025203
2939,5025236
2939,5025276
2937,5025753
2937,5025860
2937,5025871
2937,5025901
2936,5026075
2937,5026164
2935,5026399
2932,5026779
2932,5026840
2933,5026905
2926,5027164
2924,5027229
2923,5027377
2923,5027444
2923,5027486
2924,5027515
2924,5027526
2924,5027647
2925,5027694
2925,5027697
2923,5028029
2922,5028123
2923,5028267
2923,5028271
2922,5028409
2922,5028427
2922,5028461
2919,5028716
2919,5028797
2917,5029060
2917,5029081
2918,5029100
2919,5029106
2919,5029148
2919,5029597
2919,5029735
2919,5029807
2920,5029813
2920,5029852
2918,5030047
2918,5030108
2918,5030123
2916,5030348
2917,5030454
2917,5030516
2918,5030573
2918,5030700
2918,5030704
2918,5031504
2918,5031569
2915,5032049
2916,5032127
2916,5032182
2917,5032206
2918,5032259
2918,5032276
2915,5032469
2915,5032608
2916,5032673
2917,5032800
2918,5032899
2917,5032945
2917,5032955
2917,5033044
2915,5033278
2915,5033419
2914,5033463
2914,5033500
2914,5033528
2913,5033569
2913,5033686
2910,5033989
2910,5034070
2911,5034094
2910,5034300
2910,5034365
2910,5034619
2909,5034731
2908,5035031
2907,5035140
2906,5035318
2907,5035388
2908,5035440
2906,5035729
2907,5035742
2908,5035855
2907,5035992
2905,5036132
2904,5036281
2904,5036290
2903,5036351
2903,5036627
2901,5036745
2901,5036849
2901,5036886
2900,5036962
2900,5036972
2899,5037240
2898,5037416
2899,5037585
2899,5037656
2900,5037669
2896,5038051
2896,5038101
2894,5038320
2895,5038498
2895,5038539
2895,5038556
2895,5038744
2893,5038880
2891,5039084
2885,5039824
2885,5039871
2885,5040011
2886,5040103
2887,5040146
2885,5040343
2885,5040530
2884,5040756
2885,5040771
2885,5041194
2884,5041668
2884,5041674
2885,5041745
2883,5041951
2883,5041969
2884,5041995
2885,5042008
2886,5042191
2887,5042252
2888,5042386
2888,5042460
2888,5042478
2888,5042650
2889,5042742
2888,5042928
2889,5042938
2890,5042938
2890,5042939
2891,5043062
2891,5043262
2891,5043289
2890,5043762
2889,5044592
2889,5044723
2890,5044795
2887,5044954
2886,5045417
2886,5045427
2883,5045905
2883,5045969
2883,5045997
2884,5046114
2885,5046274
2885,5046311
2886,5046374
2885,5046491
2885,5046873
2885,5046890
2885,5046971
2885,5047024
2885,5047047
2884,5047422
2883,5047518
2884,5047541
2883,5047663
2883,5047802
2884,5047812
2884,5047938
2884,5048004
2880,5048366
2880,5048407
2881,5048413
2881,5048445
2881,5048493
2882,5048545
2881,5048652
2882,5048739
2881,5048860
2882,5048889
2883,5048944
2883,5049202
2884,5049287
2884,5049543
2884,5049700
2883,5049986
2881,5050304
2879,5050784
2876,5051573
2877,5051640
2877,5051883
2875,5052200
2875,5052616
2875,5052738
2875,5052767
2875,5052904
2875,5053158
2876,5053168
2875,5053226
2874,5053428
2873,5053549
2872,5053854
2872,5054004
2872,5054164
2869,5054328
2869,5054422
2867,5054597
2864,5055255
2863,5055380
2862,5055518
2860,5055661
2861,5055778
2860,5055823
2861,5055856
2861,5055869
2861,5055883
2862,5055893
2863,5055922
2864,5056013
2864,5056170
2861,5056486
2862,5056512
2858,5057238
2859,5057271
2860,5057321
2858,5057380
2858,5057699
2857,5058060
2858,5058078
2857,5058734
2857,5058748
2858,5058765
2859,5058808
2859,5058951
2857,5059082
2855,5059295
2855,5059296
2854,5059826
2855,5059840
2856,5059876
2856,5060043
2856,5060075
2855,5060179
2852,5060363
2851,5060442
2851,5060471
2852,5060556
2851,5060602
2851,5060616
2850,5060766
2850,5060818
2851,5060868
2849,5061219
2849,5061244
2850,5061247
2851,5061281
2849,5061651
2850,5061672
2851,5061680
2851,5061691
2851,5061975
2850,5062376
2851,5062419
2852,5062455
2851,5062633
2852,5062684
2852,5062867
2853,5063017
2852,5063225
2851,5063301
2852,5063405
2852,5063492
2851,5063814
2851,5063829
2851,5063902
2851,5063938
2852,5064055
2853,5064099
2854,5064226
2855,5064339
2852,5064701
2853,5064719
2853,5064793
2852,5065212
2851,5065274
2849,5065443
2849,5065456
2849,5065475
2848,5065709
2847,5065996
2847,5066126
2846,5066264
2845,5066422
2846,5066450
2845,5066559
2846,5066670
2846,5066686
2844,5066816
2842,5067327
2843,5067496
2843,5067537
2843,5067567
2843,5067693
2843,5067760
2842,5067910
2842,5067911
2840,5068291
2838,5068945
2838,5069051
2838,5069072
2837,5069214
2838,5069337
2838,5069375
2837,5069821
2836,5070082
2836,5070133
2835,5070240
2836,5070296
2835,5070444
2833,5070621
2834,5070687
2834,5070739
2832,5071245
2833,5071423
2833,5071599
2834,5071691
2834,5071778
2833,5072089
2833,5072272
2832,5072481
2830,5072729
2831,5072801
2831,5072877
2828,5073431
2828,5073867
2827,5074424
2828,5074474
2829,5074483
2830,5074640
2830,5074715
2828,5074856
2822,5075810
2822,5075915
2821,5076257
2821,5076341
2821,5076794
2819,5076965
2817,5077082
2818,5077133
2813,5077459
2813,5077684
2814,5077736
2813,5077905
2812,5078224
2812,5078291
2808,5078570
2807,5078769
2807,5078779
2804,5079256
2804,5079390
2803,5079540
2803,5079652
2800,5079812
2800,5079868
2801,5079873
2802,5079894
2797,5080614
2797,5080628
2797,5080666
2797,5080818
2797,5080863
2798,5081011
2797,5081173
2796,5081716
2796,5081759
2797,5082158
2797,5082235
2798,5082393
2799,5082434
2798,5082522
2795,5082951
2796,5082991
2796,5083212
2794,5083505
2794,5083727
2792,5083815
2792,5084229
2791,5084285
2792,5084378
2792,5084401
2792,5084638
2793,5084771
2791,5085193
2792,5085224
2790,5085438
2790,5085465
2790,5085490
2790,5085496
2790,5085580
2790,5085693
2788,5085729
2789,5085777
2790,5086093
2789,5086198
2789,5086237
2788,5086316
2788,5086344
2787,5086422
2786,5086793
2787,5086949
2787,5087145
2786,5087639
2786,5087885
2787,5088014
2784,5088240
2784,5088396
2783,5088756
2784,5088864
2784,5088909
2784,5088921
2784,5089080
2781,5089466
2781,5089473
2781,5089866
2781,5089882
2780,5089923
2778,5090277
2778,5090350
2778,5090351
2777,5090459
2776,5090488
2775,5090721
2776,5090837
2776,5090882
2776,5091061
2777,5091183
2777,5091320
2778,5091403
2778,5091668
2777,5091942
2773,5092182
2773,5092305
2773,5092392
2773,5092470
2772,5092822
2771,5092996
2769,5093311
2770,5093329
2770,5093377
2767,5093499
2767,5093556
2767,5093658
2768,5093772
2768,5093921
2765,5094123
2765,5094254
2765,5094396
2765,5094433
2764,5094546
2764,5094579
2765,5094618
2764,5094773
2764,5094825
2763,5094836
2763,5094861
2762,5094887
2763,5094999
2764,5095002
2764,5095103
2763,5095408
2763,5095464
2764,5095518
2765,5095523
2765,5095599
2762,5095798
2762,5095975
2762,5096135
2759,5096286
2760,5096368
2760,5096411
2760,5096566
2760,5096717
2759,5097013
2759,5097058
2759,5097195
2759,5097340
2756,5097592
2754,5097903
2752,5097958
2751,5098147
2752,5098189
2752,5098232
2749,5098727
2749,5098839
2750,5098943
2748,5099124
2746,5099288
2747,5099394
2748,5099650
2749,5099742
2746,5100214
2746,5100297
2745,5100333
2743,5100599
2744,5100690
2745,5100723
2744,5100824
2743,5101084
2744,5101282
2741,5101676
2741,5101682
2741,5101705
2742,5101761
2743,5101774
2742,5101850
2743,5102013
2743,5102053
2740,5102571
2741,5102582
2740,5102702
2741,5103223
2741,5103404
2742,5103549
2741,5104063
2738,5104853
2738,5104970
2738,5105074
2738,5105175
2737,5105366
2737,5105557
2736,5105590
2737,5105609
2736,5105774
2735,5105823
2735,5105851
2736,5105911
2728,5106841
2729,5106855
2729,5106887
2729,5106941
2729,5107214
2729,5107214
2729,5107544
2729,5107563
2729,5107580
2730,5107604
2729,5107762
2727,5108064
2722,5108824
2721,5108993
2722,5109023
2723,5109031
2721,5109137
2721,5109141
2721,5109276
2721,5109277
2721,5109465
2722,5109473
2723,5109499
2721,5109775
2722,5109979
2723,5110021
2724,5110023
2724,5110107
2724,5110141
2724,5110355
2724,5110367
2722,5110444
2722,5110600
2721,5110756
2721,5110956
2722,5111153
2722,5111418
2722,5111555
2721,5111632
2722,5111756
2723,5111867
2723,5111896
2721,5112352
2722,5112359
2722,5112386
2720,5112836
2718,5113091
2718,5113124
2718,5113129
2718,5113145
2719,5113151
2717,5113236
2717,5113254
2718,5113317
2714,5114025
2714,5114089
2714,5114110
2714,5114176
2713,5114515
2713,5114538
2714,5114609
2714,5114654
2711,5114972
2711,5115139
2711,5115151
2711,5115247
2710,5115551
2708,5116168
2708,5116199
2707,5116314
2706,5116561
2706,5116592
2706,5116602
2706,5116658
2707,5116687
2702,5116901
2701,5116918
2702,5117151
2701,5117264
2702,5117463
2703,5117689
2702,5117846
2703,5117943
2704,5118018
2704,5118139
2704,5118228
2702,5118671
2703,5118940
2703,5118996
2704,5119114
2704,5119308
2701,5119495
2702,5119530
2701,5119597
2699,5119833
2698,5120075
2697,5120481
2698,5120583
2698,5120594
2698,5120632
2699,5120734
2698,5120844
2698,5120851
2699,5121086
2699,5121266
2699,5121538
2699,5121570
2699,5121943
2698,5122115
2696,5122231
2697,5122268
2698,5122291
2698,5122439
2698,5122461
2698,5122553
2698,5122629
2698,5122882
2693,5123326
2691,5123482
2689,5123672
2690,5123942
2690,5124026
2690,5124027
2690,5124054
2689,5124183
2689,5124341
2689,5124432
2689,5124606
2687,5124757
2687,5124784
2687,5124904
2687,5124942
2686,5125536
2687,5125650
2686,5125780
2686,5125854
2687,5125884
2687,5125971
2687,5126213
2686,5126682
2686,5126807
2686,5127100
2687,5127142
2686,5127289
2686,5127308
2687,5127524
2688,5128057
2689,5128374
2689,5128495
2686,5128726
2684,5129017
2685,5129100
2685,5129146
2685,5129153
2684,5129293
2684,5129308
2685,5129364
2684,5129441
2683,5129499
2683,5129578
2684,5129706
2685,5129777
2679,5130554
2679,5130601
2679,5130612
2679,5130728
2679,5131094
2678,5131138
2677,5131207
2677,5131284
2676,5131359
2675,5131557
2675,5131559
2676,5131655
2672,5132022
2673,5132051
2673,5132196
2671,5132362
2671,5132396
2671,5132505
2671,5132552
2671,5132697
2670,5132747
2670,5132830
2669,5132968
2669,5132975
2669,5133024
2668,5133254
2663,5133545
2663,5133563
2662,5134197
2663,5134288
2663,5134422
2663,5134535
2662,5134712
2661,5134889
2661,5134909
2662,5134938
2659,5135628
2659,5135707
2660,5135869
2658,5136176
2657,5136374
2657,5136374
2656,5136670
2657,5136718
2655,5137030
2656,5137404
2656,5137474
2657,5137479
2656,5137521
2655,5137765
2651,5138092
2651,5138138
2651,5138226
2651,5138363
2651,5138438
2652,5138511
2653,5138532
2652,5138718
2653,5138753
2654,5138936
2654,5139178
2654,5139262
2654,5139302
2654,5139330
2655,5139393
2654,5139566
2653,5139709
2653,5139780
2653,5139803
2653,5139874
2653,5139882
2654,5139943
2655,5139964
2656,5139975
2656,5139982
2657,5139997
2658,5140044
2654,5140516
2655,5140556
2653,5140816
2653,5140955
2653,5141134
2653,5141142
2653,5141267
2653,5141272
2652,5141424
2653,5141650
2654,5141886
2654,5141957
2655,5142006
2655,5142113
2655,5142116
2655,5142150
2655,5142244
2655,5142309
2654,5142621
2653,5142673
2650,5142936
2650,5143106
2646,5144018
2645,5144257
2645,5144360
2645,5144368
2646,5144441
2643,5144603
2643,5144657
2643,5144864
2642,5145172
2641,5145308
2641,5145330
2640,5145449
2639,5145508
2639,5145672
2630,5146556
2626,5146982
2624,5147443
2624,5147557
2624,5147580
2624,5147600
2624,5148039
2625,5148126
2624,5148458
2622,5148734
2622,5148897
2622,5148999
2623,5149053
2623,5149197
2619,5149464
2620,5149550
2620,5149566
2620,5149737
2619,5150097
2620,5150185
2619,5150486
2618,5150893
2614,5151072
2614,5151198
2614,5151215
2615,5151528
2615,5151566
2616,5151648
2617,5151674
2615,5151859
2613,5152282
2612,5152427
2612,5152438
2607,5153316
2604,5153716
2603,5153780
2603,5153962
2603,5154377
2601,5154576
2601,5154614
2601,5154694
2602,5154777
2602,5154964
2600,5155482
2600,5155515
2600,5155724
2600,5155933
2600,5156091
2600,5156117
2601,5156193
2600,5156521
2599,5156563
2599,5156574
2598,5156764
2598,5156793
2598,5157171
2598,5157292
2598,5157416
2599,5157470
2600,5157492
2600,5157530
2600,5157837
2600,5158111
2599,5158267
2599,5158306
2600,5158370
2601,5158417
2601,5158537
2598,5158856
2598,5159076
2597,5159149
2596,5159343
2596,5159619
2597,5159682
2597,5159774
2597,5159803
2597,5159872
2596,5160157
2594,5160433
2595,5160468
2594,5160659
2593,5160863
2594,5160900
2594,5160957
2594,5160965
2594,5160969
2594,5161079
2591,5161268
2592,5161415
2592,5161622
2591,5161868
2592,5161904
2590,5162322
2591,5162455
2589,5162762
2589,5162853
2589,5163075
2589,5163369
2584,5163933
2584,5164209
2583,5164733
2584,5164765
2583,5164784
2583,5165056
2582,5165200
2580,5165483
2580,5165607
2578,5166080
2575,5166651
2573,5166720
2574,5166741
2574,5166811
2574,5166822
2574,5166891
2574,5167091
2573,5167130
2574,5167147
2573,5167218
2571,5167440
2569,5167760
2568,5167891
2567,5168255
2560,5168921
2559,5169307
2560,5169429
2557,5169987
2557,5170137
2557,5170277
2557,5170360
2557,5170420
2558,5170439
2558,5170734
2557,5170946
2554,5171331
2553,5171584
2554,5171597
2554,5171633
2555,5171636
2555,5171742
2555,5171842
2554,5171862
2554,5172039
2551,5172239
2551,5172687
2549,5173176
2550,5173224
2549,5173414
2550,5173492
2551,5173662
2549,5173819
2549,5173834
2550,5173909
2550,5173919
2549,5174106
2549,5174207
2549,5174244
2549,5174450
2548,5174820
2547,5175042
2547,5175101
2548,5175312
2547,5175394
2548,5175529
2548,5175722
2549,5175727
2549,5175866
2549,5175887
2550,5175957
2549,5176082
2549,5176189
2548,5176197
2548,5176203
2548,5176300
2549,5176389
2549,5176497
2545,5176728
2542,5177551
2542,5177916
2542,5178136
2542,5178421
2541,5178625
2540,5178723
2539,5179402
2538,5179462
2539,5179577
2532,5180249
2531,5180337
2531,5180352
2531,5180739
2531,5180745
2531,5180959
2531,5181091
2531,5181145
2530,5181461
2530,5181684
2529,5182057
2529,5182195
2529,5182216
2529,5182437
2527,5182744
2528,5182826
2529,5182915
2529,5182946
2529,5183092
2529,5183106
2528,5183418
2524,5183963
2525,5184358
2525,5184556
2525,5184639
2526,5184697
2526,5184719
2523,5184829
2524,5184883
2525,5184995
2526,5185304
2526,5185318
2526,5185601
2525,5185669
2526,5185765
2527,5185831
2528,5185841
2526,5186403
2526,5186664
2525,5186816
2525,5186893
2525,5186977
2526,5187021
2524,5187152
2524,5187279
2524,5187348
2524,5187402
2524,5187553
2523,5187901
2522,5187965
2522,5188250
2523,5188279
2521,5188482
2520,5188514
2520,5188530
2519,5188680
2518,5188774
2518,5188937
2517,5189029
2518,5189164
2519,5189433
2518,5189548
2518,5189661
2518,5189840
2519,5189851
2520,5190015
2520,5190091
2518,5190299
2516,5191062
2515,5191226
2514,5191486
2513,5191572
2510,5191774
2508,5192029
2507,5192354
2502,5192550
2502,5192689
2501,5192951
2498,5193352
2491,5194071
2490,5194386
2490,5194418
2491,5194524
2489,5194799
2489,5194819
2489,5194865
2490,5195056
2485,5196076
2484,5196273
2484,5196368
2483,5196664
2483,5196668
2481,5196895
2481,5197010
2482,5197016
2476,5198228
2477,5198243
2478,5198489
2479,5198499
2479,5198719
2478,5198745
2478,5198894
2479,5198896
2479,5198946
2479,5198965
2476,5199656
2476,5199732
2477,5199893
2477,5200108
2478,5200122
2479,5200168
2476,5200413
2474,5200634
2475,5200687
2475,5200721
2476,5200771
2477,5200813
2469,5201309
2467,5201729
2467,5201794
2468,5202016
2468,5202114
2467,5202141
2467,5202230
2465,5202283
2465,5202561
2464,5202616
2464,5202658
2464,5202681
2464,5202914
2464,5202930
2461,5203262
2461,5203444
2462,5203508
2462,5203710
2458,5204130
2459,5204182
2455,5204532
2456,5204603
2457,5204629
2456,5204900
2454,5205282
2454,5205360
2453,5205554
2449,5205849
2446,5206084
2447,5206103
2447,5206501
2446,5206855
2445,5207055
2445,5207206
2442,5207675
2442,5207691
2443,5207710
2444,5207776
2443,5208551
2441,5208894
2441,5208962
2439,5209226
2439,5209240
2439,5209334
2438,5209620
2438,5209637
2439,5209682
2439,5209733
2439,5209805
2437,5210145
2436,5210351
2436,5210653
2434,5210837
2434,5211036
2433,5211463
2432,5211798
2430,5211920
2430,5212045
2429,5212345
2430,5212366
2431,5212440
2431,5212485
2430,5212697
2431,5212769
2431,5212882
2429,5213134
2423,5213653
2422,5213879
2421,5214143
2421,5214211
2421,5214213
2421,5214249
2420,5214434
2418,5214664
2417,5214842
2418,5214890
2418,5215067
2418,5215071
2417,5215120
2412,5215610
2413,5215811
2414,5215816
2414,5215931
2413,5216105
2413,5216234
2414,5216252
2414,5216390
2412,5216637
2412,5216678
2412,5216703
2409,5217105
2407,5217445
2408,5217518
2408,5217546
2408,5217647
2405,5218062
2404,5218487
2402,5218608
2401,5218806
2402,5218914
2401,5219006
2400,5219066
2397,5219543
2395,5219592
2395,5219615
2395,5219675
2396,5219828
2396,5219878
2397,5220030
2398,5220119
2396,5220304
2395,5220440
2395,5220549
2395,5220594
2394,5220902
2395,5221587
2392,5222086
2393,5222143
2391,5222812
2391,5222882
2392,5223006
2392,5223090
2393,5223233
2392,5223401
2391,5223521
2388,5224093
2388,5224144
2387,5224469
2387,5224656
2384,5225231
2382,5225468
2383,5225493
2381,5225730
2380,5226025
2380,5226038
2377,5226403
2376,5227076
2376,5227088
2376,5227272
2373,5227873
2374,5227998
2375,5228051
2376,5228076
2373,5228281
2374,5228295
2375,5228305
2374,5228519
2374,5228630
2374,5228917
2374,5229066
2369,5229869
2370,5230037
2370,5230129
2370,5230388
2371,5230497
2372,5230524
2370,5230883
2369,5231257
2365,5231507
2361,5232082
2362,5232090
2361,5232275
2360,5232479
2359,5232681
2359,5232737
2359,5232746
2359,5232786
2359,5232797
2357,5233016
2355,5233154
2355,5233221
2353,5233371
2352,5233632
2351,5234011
2352,5234025
2352,5234213
2352,5234269
2353,5234593
2352,5234805
2349,5235651
2346,5236032
2346,5236227
2346,5236262
2346,5236276
2346,5236415
2346,5236540
2347,5236845
2347,5236869
2346,5237126
2346,5237185
2345,5237720
2343,5238048
2342,5238381
2342,5238468
2341,5238565
2341,5238745
2338,5239052
2336,5239402
2337,5239409
2336,5239783
2331,5240707
2331,5240769
2331,5240799
2330,5240875
2330,5240916
2330,5241191
2330,5241243
2330,5241365
2330,5241481
2330,5241584
2331,5241740
2329,5242002
2328,5242223
2329,5242284
2328,5242340
2324,5242950
2324,5242967
2323,5243258
2319,5244098
2319,5244234
2316,5244810
2317,5244903
2318,5245011
2319,5245026
2317,5245366
2318,5245633
2317,5245981
2314,5246444
2311,5247067
2312,5247474
2312,5247596
2311,5247951
2310,5248064
2311,5248311
2311,5248385
2305,5249146
2304,5249245
2304,5249384
2304,5249385
2305,5249436
2306,5249509
2306,5250089
2301,5250890
2300,5251612
2301,5251658
2302,5251668
2299,5252072
2298,5252161
2297,5252411
2298,5252852
2299,5252960
2300,5253017
2300,5253203
2299,5253333
2296,5253854
2294,5253974
2294,5254094
2293,5254585
2292,5254775
2293,5254860
2292,5254996
2292,5255061
2292,5255081
