Active cases, Time (s) 
3087,4903478
3088,4903579
3088,4903727
3088,4903830
3089,4903866
3090,4903936
3090,4903962
3088,4904146
3088,4904208
3087,4904265
3087,4904439
3087,4904489
3086,4904585
3086,4904759
3084,4904962
3082,4905091
3083,4905110
3084,4905173
3084,4905206
3082,4905303
3081,4905609
3081,4905651
3077,4905890
3077,4906155
3073,4906250
3072,4906382
3069,4906702
3068,4906807
3066,4906979
3067,4907045
3068,4907132
3068,4907334
3068,4907368
3065,4907743
3065,4907759
3066,4907776
3067,4908074
3066,4908791
3066,4908828
3066,4908930
3066,4908938
3067,4909142
3066,4909373
3066,4909498
3066,4909520
3066,4909542
3067,4909649
3067,4909875
3067,4909889
3067,4909896
3067,4909901
3068,4910020
3066,4910224
3065,4910474
3065,4910475
3064,4910493
3064,4910616
3063,4910654
3064,4910968
3065,4911021
3064,4911089
3061,4911410
3061,4911415
3062,4911607
3062,4911669
3063,4911740
3061,4912074
3059,4912344
3060,4912535
3061,4912620
3062,4912854
3061,4912984
3062,4912987
3060,4913142
3061,4913450
3061,4913550
3062,4913566
3063,4913733
3063,4913982
3061,4914162
3061,4914224
3061,4914375
3062,4914432
3062,4914528
3060,4914684
3060,4914795
3058,4915027
3057,4915476
3057,4915490
3058,4915503
3058,4915533
3055,4915678
3050,4916215
3051,4916239
3051,4916305
3052,4916371
3053,4916470
3053,4916576
3053,4916653
3053,4916810
3053,4916952
3053,4917150
3053,4917229
3053,4917345
3054,4917555
3054,4917568
3054,4917693
3054,4917763
3053,4917851
3051,4918223
3050,4918249
3050,4918249
3051,4918503
3050,4918539
3051,4918647
3049,4918767
3049,4918846
3049,4918899
3049,4918910
3050,4919110
3051,4919153
3052,4919214
3052,4919284
3052,4919307
3052,4919372
3053,4919416
3051,4919529
3050,4919751
3049,4920010
3049,4920329
3049,4920440
3049,4920525
3049,4920593
3048,4920870
3049,4920935
3049,4920959
3049,4921360
3050,4921375
3051,4921438
3048,4921558
3049,4921584
3048,4921833
3048,4921873
3048,4922130
3049,4922242
3046,4922342
3044,4922857
3044,4922931
3043,4923129
3043,4923143
3044,4923223
3040,4923452
3040,4923454
3040,4923655
3040,4923719
3041,4923939
3041,4924077
3042,4924214
3043,4924249
3044,4924317
3045,4924407
3046,4924545
3046,4924921
3042,4925363
3042,4925393
3040,4925449
3041,4925460
3042,4925584
3042,4925738
3042,4925767
3041,4925957
3041,4925958
3039,4926191
3039,4926222
3039,4926290
3039,4926421
3039,4926476
3040,4926501
3038,4926773
3038,4926802
3039,4926806
3040,4926899
3041,4926996
3042,4927106
3043,4927133
3043,4927176
3042,4927298
3042,4927390
3042,4927473
3042,4927603
3043,4927708
3040,4928102
3039,4928176
3039,4928301
3038,4928597
3038,4928625
3038,4928748
3038,4928922
3039,4928933
3040,4929171
3040,4929283
3039,4929308
3040,4929415
3041,4929596
3042,4929617
3042,4929708
3042,4929745
3043,4929798
3043,4929847
3043,4929863
3043,4929972
3044,4929980
3045,4930034
3043,4930124
3043,4930378
3042,4930426
3043,4930433
3043,4930433
3042,4930612
3042,4930683
3042,4930784
3042,4930825
3041,4931032
3042,4931180
3042,4931274
3040,4931498
3040,4931548
3039,4931745
3036,4932188
3036,4932204
3036,4932235
3037,4932264
3036,4932390
3034,4932985
3034,4933229
3035,4933329
3036,4933359
3036,4933395
3035,4933700
3035,4933759
3035,4933896
3032,4934120
3031,4934210
3031,4934319
3032,4934397
3032,4934538
3032,4934544
3033,4934588
3033,4934838
3033,4934856
3034,4934895
3035,4935031
3034,4935115
3034,4935154
3034,4935344
3034,4935442
3035,4935515
3035,4935559
3035,4935655
3034,4935749
3035,4935768
3036,4935776
3035,4935946
3034,4936036
3034,4936260
3034,4936357
3034,4936380
3034,4936568
3035,4936578
3035,4936610
3036,4936650
3033,4936943
3033,4937007
3033,4937010
3033,4937234
3034,4937250
3033,4937403
3034,4937454
3033,4937515
3034,4937519
3034,4937730
3034,4937790
3034,4937993
3034,4938010
3035,4938040
3036,4938041
3036,4938232
3037,4938335
3036,4938614
3036,4938768
3036,4939221
3036,4939343
3036,4939471
3033,4939682
3033,4939747
3032,4939865
3031,4940081
3030,4940138
3029,4940359
3029,4940494
3028,4940665
3025,4940968
3026,4940971
3027,4941012
3028,4941041
3029,4941134
3030,4941205
3031,4941218
3031,4941246
3030,4941478
3030,4941486
3030,4941573
3030,4941734
3029,4941864
3027,4942437
3028,4942443
3028,4942635
3026,4942701
3024,4942770
3022,4943275
3017,4943920
3018,4943978
3014,4944236
3014,4944249
3011,4944492
3011,4944512
3010,4944639
3010,4944991
3008,4945320
3009,4945449
3007,4945830
3006,4946044
3006,4946051
3001,4946204
3001,4946308
3000,4946343
2998,4946518
2999,4946620
2998,4946922
2995,4947276
2995,4947377
2994,4947792
2994,4947927
2992,4948461
2992,4948569
2989,4949065
2990,4949125
2990,4949248
2990,4949287
2991,4949304
2992,4949670
2991,4950023
2991,4950170
2992,4950187
2991,4950270
2991,4950292
2992,4950392
2992,4950422
2993,4950508
2994,4950566
2995,4950580
2995,4950586
2995,4950648
2996,4950649
2996,4950688
2995,4950750
2995,4950786
2994,4950974
2994,4951005
2994,4951060
2994,4951082
2993,4951407
2991,4951704
2991,4951928
2992,4951938
2993,4952241
2993,4952304
2993,4952531
2994,4952563
2994,4952578
2995,4952714
2993,4953057
2994,4953206
2994,4953271
2994,4953336
2994,4953446
2995,4953479
2995,4953511
2996,4953543
2996,4953548
2996,4953567
2996,4953611
2996,4953676
2996,4953685
2996,4953752
2996,4953810
2996,4953865
2991,4954136
2992,4954353
2991,4954479
2991,4954533
2992,4954557
2992,4954575
2992,4954603
2992,4954771
2992,4954858
2992,4954953
2992,4955170
2988,4955306
2989,4955364
2990,4955366
2988,4956111
2989,4956216
2990,4956255
2990,4956256
2991,4956273
2991,4956468
2989,4956518
2989,4956656
2989,4956688
2989,4956726
2988,4956765
2987,4956845
2987,4956927
2985,4957633
2984,4957669
2983,4957727
2983,4957852
2983,4957963
2984,4958028
2984,4958171
2985,4958224
2985,4958294
2986,4958473
2985,4958561
2983,4958624
2982,4958697
2983,4958726
2983,4958760
2984,4958903
2984,4959064
2983,4959288
2982,4959449
2981,4959491
2981,4959663
2979,4960022
2979,4960069
2980,4960072
2981,4960083
2981,4960267
2978,4960776
2979,4960992
2975,4961765
2975,4961841
2976,4962004
2975,4962042
2975,4962245
2973,4962521
2970,4963048
2970,4963404
2962,4963926
2963,4963989
2962,4964090
2963,4964172
2961,4964387
2958,4964653
2958,4964931
2959,4964960
2959,4965261
2960,4965331
2961,4965343
2960,4965435
2959,4965707
2959,4965823
2957,4966128
2958,4966136
2958,4966207
2959,4966256
2959,4966395
2960,4966518
2960,4966563
2960,4966579
2960,4966884
2960,4966905
2959,4966919
2959,4966929
2960,4966954
2960,4967179
2961,4967218
2962,4967293
2961,4967466
2961,4967593
2955,4968335
2956,4968400
2955,4968575
2954,4968649
2953,4968689
2954,4968982
2955,4969049
2954,4969098
2953,4970124
2954,4970170
2951,4970321
2951,4970388
2948,4970581
2948,4970595
2947,4970666
2943,4971039
2943,4971085
2943,4971268
2943,4971412
2943,4971444
2943,4971500
2942,4971754
2942,4971780
2942,4971846
2942,4972143
2940,4972309
2941,4972334
2941,4972523
2942,4972972
2942,4973384
2942,4973385
2942,4973603
2941,4973712
2941,4973740
2942,4973889
2942,4974111
2942,4974164
2942,4974356
2939,4974722
2939,4974725
2940,4974730
2939,4974864
2939,4975033
2939,4975052
2940,4975150
2940,4975563
2941,4975611
2941,4975640
2942,4975659
2942,4975672
2942,4975833
2942,4976015
2943,4976066
2943,4976093
2944,4976232
2943,4976538
2943,4976969
2944,4977005
2944,4977132
2944,4977174
2943,4977248
2943,4977282
2944,4977332
2936,4978391
2934,4978527
2935,4978592
2935,4978775
2936,4978789
2935,4979226
2935,4979440
2933,4979679
2934,4979783
2933,4979794
2934,4979818
2935,4980017
2935,4980127
2935,4980163
2934,4980562
2933,4980839
2933,4981047
2934,4981285
2934,4981285
2934,4981447
2932,4981662
2932,4981707
2932,4981734
2933,4981880
2933,4981885
2933,4982179
2934,4982197
2932,4982649
2929,4982818
2928,4982841
2928,4982898
2928,4983019
2927,4983248
2926,4983624
2927,4983929
2925,4984114
2924,4984252
2923,4984443
2922,4984610
2921,4985088
2921,4985199
2920,4985233
2920,4985357
2920,4985376
2919,4985471
2919,4985510
2917,4985807
2917,4985866
2917,4985925
2917,4986225
2917,4986571
2918,4986595
2919,4986626
2919,4986642
2919,4986762
2919,4986813
2917,4986926
2917,4986933
2917,4987108
2918,4987218
2917,4987327
2917,4987425
2915,4987532
2916,4987544
2913,4988024
2913,4988326
2913,4988428
2911,4988662
2908,4988868
2908,4989137
2908,4989270
2908,4989576
2909,4989682
2909,4989768
2909,4989790
2909,4989811
2909,4989945
2910,4990025
2911,4990174
2909,4990432
2907,4990706
2905,4991606
2904,4991685
2905,4991792
2905,4991795
2903,4991940
2903,4991950
2903,4992024
2904,4992040
2904,4992124
2904,4992152
2904,4992423
2904,4992487
2902,4992523
2901,4992768
2901,4992931
2901,4993145
2900,4993297
2898,4993403
2897,4993443
2898,4993581
2898,4993600
2897,4993895
2897,4994045
2898,4994126
2898,4994424
2894,4994896
2890,4995225
2886,4995376
2886,4995387
2885,4995694
2886,4995708
2885,4995937
2886,4996051
2886,4996080
2886,4996099
2887,4996191
2887,4996240
2888,4996379
2889,4996436
2889,4996473
2890,4996482
2891,4996523
2892,4996567
2892,4996611
2893,4996757
2892,4997063
2892,4997146
2893,4997177
2891,4997375
2891,4997440
2890,4997705
2890,4997710
2889,4998038
2889,4998413
2886,4998578
2886,4998675
2886,4998716
2885,4998938
2885,4999046
2886,4999086
2886,4999114
2887,4999123
2883,4999702
2884,4999753
2883,4999891
2879,5000071
2880,5000149
2880,5000170
2881,5000188
2882,5000202
2883,5000406
2883,5000437
2881,5000592
2882,5000612
2881,5000871
2881,5000880
2881,5000978
2879,5001173
2878,5001508
2879,5001666
2879,5001865
2880,5001898
2881,5001939
2881,5002049
2878,5002909
2879,5002947
2879,5003006
2880,5003071
2881,5003137
2881,5003277
2880,5003323
2880,5003338
2880,5003344
2881,5003435
2882,5003483
2879,5003624
2879,5003639
2878,5003906
2879,5004003
2879,5004027
2877,5004220
2878,5004271
2879,5004331
2879,5004336
2879,5004428
2879,5004513
2879,5004588
2879,5004794
2878,5004851
2879,5004871
2874,5005397
2873,5005485
2873,5005520
2873,5005536
2874,5005557
2875,5005572
2874,5005863
2873,5005947
2874,5005988
2873,5006285
2873,5006308
2873,5006490
2873,5006558
2874,5006713
2875,5006873
2875,5006939
2876,5007053
2877,5007090
2878,5007093
2875,5007303
2876,5007329
2875,5007668
2873,5007939
2873,5008168
2873,5008197
2873,5008365
2872,5008710
2870,5009034
2870,5009076
2869,5009146
2869,5009168
2870,5009175
2867,5009439
2867,5009467
2866,5009835
2867,5009976
2868,5010021
2867,5010198
2865,5010376
2864,5010691
2864,5010780
2864,5010817
2863,5010992
2864,5011171
2864,5011181
2863,5011254
2863,5011333
2863,5011686
2862,5011847
2861,5012084
2861,5012098
2861,5012115
2862,5012263
2860,5012414
2859,5012645
2857,5012862
2858,5012937
2857,5013278
2855,5013462
2855,5013526
2855,5013616
2854,5013830
2855,5013894
2855,5013984
2854,5014171
2854,5014276
2852,5014582
2852,5014726
2850,5015326
2850,5015430
2850,5015506
2850,5015539
2849,5015566
2849,5015605
2848,5015737
2844,5016059
2844,5016332
2845,5016456
2846,5016504
2843,5016937
2843,5017038
2842,5017155
2842,5017500
2842,5017608
2843,5017829
2843,5017837
2841,5018035
2841,5018102
2840,5018223
2838,5018363
2838,5018463
2838,5018572
2838,5018629
2838,5018646
2837,5018890
2835,5019213
2828,5019989
2827,5020154
2827,5020266
2827,5020320
2828,5020415
2827,5020460
2827,5020465
2827,5020486
2828,5020499
2828,5020560
2827,5020806
2827,5020878
2826,5020908
2825,5021004
2823,5021169
2823,5021243
2823,5021364
2824,5021487
2823,5021803
2823,5021827
2822,5021878
2821,5022084
2817,5022236
2817,5022340
2813,5022657
2813,5022666
2813,5022678
2813,5022696
2814,5022774
2815,5022837
2813,5023080
2811,5023207
2812,5023305
2811,5023622
2808,5023980
2808,5024211
2806,5024436
2806,5024497
2806,5024610
2807,5024741
2808,5024773
2808,5024787
2808,5024816
2808,5024999
2808,5025114
2804,5025352
2804,5025663
2804,5025700
2805,5025824
2803,5025918
2801,5026261
2801,5026308
2801,5026322
2801,5026330
2800,5026528
2800,5026631
2801,5026700
2798,5027103
2799,5027149
2798,5027306
2797,5027531
2797,5027594
2796,5027774
2793,5028083
2793,5028183
2793,5028305
2793,5028423
2794,5028472
2789,5029262
2789,5029277
2789,5029500
2788,5029602
2788,5029671
2788,5029720
2789,5029751
2790,5029778
2789,5029790
2790,5029809
2790,5029884
2791,5030001
2792,5030041
2792,5030046
2792,5030275
2792,5030315
2792,5030319
2793,5030378
2793,5030411
2794,5030513
2793,5030735
2793,5030747
2794,5030871
2795,5031158
2796,5031197
2796,5031222
2797,5031488
2798,5031532
2799,5031609
2799,5031796
2799,5031853
2799,5031960
2798,5032239
2798,5032241
2795,5032429
2794,5032773
2794,5032790
2795,5032810
2795,5032834
2796,5032894
2794,5032941
2794,5033289
2792,5033354
2792,5033357
2792,5033520
2792,5033537
2789,5033774
2788,5034384
2789,5034399
2789,5034496
2790,5034527
2790,5034589
2790,5034646
2790,5034696
2791,5034760
2791,5034783
2790,5035045
2789,5035203
2787,5035491
2786,5035610
2786,5035622
2786,5035653
2784,5035734
2783,5035799
2781,5036012
2780,5036101
2780,5036210
2781,5036446
2780,5036551
2780,5036855
2781,5036866
2779,5036936
2780,5037239
2781,5037278
2781,5037451
2781,5037461
2782,5037469
2781,5037762
2778,5038320
2778,5038438
2777,5038670
2778,5038676
2776,5039554
2776,5039772
2776,5040143
2775,5040300
2776,5040738
2775,5040875
2774,5041335
2774,5041380
2775,5041401
2775,5041737
2775,5041911
2775,5041950
2774,5042073
2772,5042984
2773,5043268
2774,5043320
2775,5043343
2775,5043392
2771,5043586
2770,5043711
2771,5043741
2772,5044196
2772,5044206
2773,5044208
2774,5044299
2774,5044402
2775,5044484
2776,5044638
2776,5044747
2776,5044747
2776,5044816
2777,5044818
2777,5045072
2778,5045109
2776,5045437
2777,5045647
2776,5045769
2775,5045979
2775,5046032
2774,5046144
2773,5046233
2773,5046315
2774,5046367
2775,5046371
2774,5046449
2774,5046450
2774,5046488
2774,5046549
2775,5046568
2775,5046609
2773,5046954
2773,5047102
2774,5047221
2774,5047281
2774,5047304
2773,5047385
2773,5047481
2772,5047541
2771,5047779
2770,5047842
2771,5048022
2771,5048059
2771,5048142
2771,5048184
2771,5048323
2771,5048334
2771,5048403
2771,5048506
2771,5048557
2770,5048851
2770,5048979
2770,5049111
2771,5049161
2772,5049204
2772,5049353
2772,5049355
2771,5049445
2772,5049477
2772,5049570
2772,5049740
2773,5049819
2771,5050155
2772,5050220
2772,5050223
2772,5050418
2773,5050474
2773,5050529
2774,5050543
2773,5050997
2774,5051079
2774,5051128
2774,5051171
2771,5051404
2771,5051673
2771,5051763
2771,5051884
2771,5051991
2771,5052097
2770,5052215
2770,5052299
2767,5052618
2768,5052619
2768,5053363
2766,5053570
2765,5053664
2765,5053809
2766,5053819
2764,5053956
2761,5054762
2760,5055123
2759,5055388
2760,5055497
2760,5055863
2758,5056071
2757,5056257
2758,5056305
2758,5056445
2756,5056646
2755,5056798
2756,5056809
2752,5057051
2752,5057202
2753,5057283
2752,5057300
2752,5057325
2751,5057570
2751,5057581
2749,5057866
2747,5057900
2747,5058144
2747,5058159
2747,5058476
2747,5058660
2746,5058951
2746,5059076
2746,5059130
2747,5059163
2748,5059238
2745,5059604
2745,5059824
2743,5059908
2744,5060011
2745,5060356
2743,5060517
2743,5060520
2742,5060593
2743,5060666
2741,5060880
2742,5060890
2742,5060944
2742,5061036
2742,5061138
2742,5061459
2743,5061589
2739,5061814
2740,5061839
2741,5061885
2741,5062146
2741,5062347
2741,5062455
2740,5062511
2740,5062549
2741,5062769
2740,5062817
2740,5063118
2737,5063596
2736,5063724
2736,5063733
2735,5064211
2735,5064414
2733,5064488
2734,5064657
2734,5064758
2733,5064872
2734,5064883
2732,5065261
2732,5065291
2732,5065337
2732,5065628
2731,5065738
2731,5065982
2731,5066245
2729,5066550
2728,5066686
2728,5066723
2729,5066795
2729,5066879
2728,5066985
2729,5067003
2730,5067015
2729,5067106
2727,5067157
2728,5067332
2728,5067480
2727,5067580
2727,5067637
2728,5067686
2729,5067773
2727,5067904
2725,5068204
2724,5068472
2725,5068482
2724,5068669
2723,5068783
2723,5068885
2723,5068893
2722,5069084
2722,5069162
2722,5069170
2722,5069303
2723,5069425
2719,5069816
2720,5069821
2720,5069860
2720,5070007
2720,5070025
2720,5070141
2721,5070142
2717,5070870
2716,5070995
2716,5071039
2716,5071241
2717,5071381
2718,5071616
2718,5071652
2717,5071848
2718,5071895
2718,5071968
2718,5072010
2717,5072094
2716,5072286
2716,5072432
2716,5072463
2714,5072522
2711,5072813
2712,5072848
2711,5073104
2708,5073474
2709,5073508
2709,5073531
2709,5073814
2708,5073902
2708,5073953
2706,5074107
2704,5074222
2703,5074365
2701,5074514
2701,5074529
2701,5074624
2699,5074761
2693,5075360
2693,5075378
2693,5075560
2692,5075703
2692,5075733
2692,5075784
2690,5076120
2689,5076279
2687,5076711
2687,5076771
2688,5076949
2686,5077195
2686,5077281
2686,5077318
2684,5077554
2685,5078007
2684,5078287
2683,5078465
2682,5078952
2682,5079003
2679,5079185
2678,5079275
2678,5079401
2679,5079420
2679,5079617
2680,5079677
2680,5079688
2675,5079996
2676,5080053
2673,5080280
2671,5080509
2670,5080856
2671,5080891
2669,5080964
2669,5081205
2669,5081212
2670,5081392
2671,5081570
2668,5081926
2667,5082100
2668,5082128
2668,5082576
2669,5082601
2670,5082616
2671,5082720
2670,5082852
2669,5082965
2670,5082968
2670,5083285
2670,5083477
2671,5083505
2670,5083698
2670,5083704
2670,5083860
2669,5083934
2669,5083980
2669,5084030
2669,5084194
2669,5084204
2663,5084701
2663,5084813
2660,5085230
2660,5085448
2657,5085664
2656,5085739
2656,5085920
2654,5086402
2654,5086491
2654,5086627
2653,5086787
2653,5086887
2653,5086968
2653,5087120
2653,5087359
2653,5087486
2653,5087508
2653,5087561
2653,5087722
2654,5087839
2651,5088252
2651,5088335
2651,5088392
2651,5088473
2648,5088758
2649,5088783
2649,5088967
2649,5089008
2649,5089052
2645,5089433
2646,5089800
2644,5089886
2644,5089924
2644,5089940
2644,5089955
2640,5090483
2638,5090759
2638,5090785
2638,5091049
2638,5091122
2639,5091399
2639,5091507
2635,5091877
2633,5092365
2630,5093288
2631,5093323
2624,5093976
2624,5094034
2625,5094101
2625,5094189
2623,5094418
2623,5094426
2623,5094460
2623,5094479
2623,5094560
2619,5094998
2618,5095533
2618,5095712
2618,5095808
2618,5095853
2618,5095901
2618,5096116
2619,5096119
2619,5096208
2620,5096242
2620,5096250
2619,5096606
2620,5096617
2617,5096795
2617,5097056
2616,5097212
2617,5097272
2617,5097349
2617,5097461
2616,5098053
2614,5098286
2614,5098378
2614,5098849
2613,5099091
2612,5099333
2612,5099498
2613,5099599
2612,5099943
2613,5100066
2611,5100216
2609,5100387
2607,5100952
2608,5100957
2607,5101059
2607,5101319
2605,5101503
2605,5101621
2606,5101652
2607,5101683
2607,5101915
2607,5101996
2605,5102093
2606,5102265
2605,5102314
2604,5102608
2603,5102661
2598,5103288
2597,5103315
2597,5103418
2596,5103514
2596,5103576
2596,5103636
2595,5103792
2596,5104027
2595,5104198
2595,5104207
2595,5104389
2596,5104445
2596,5104565
2595,5104653
2595,5104936
2592,5105537
2592,5105544
2593,5105574
2589,5105750
2590,5105784
2590,5105920
2591,5105925
2589,5106715
2589,5106892
2590,5106903
2590,5107013
2591,5107123
2592,5107394
2592,5107512
2592,5107729
2592,5107925
2591,5108009
2591,5108076
2589,5108395
2589,5108458
2589,5108466
2589,5108628
2589,5108657
2587,5109044
2588,5109089
2588,5109108
2589,5109137
2589,5109353
2589,5109421
2589,5109465
2589,5109607
2584,5110306
2582,5110672
2582,5110809
2581,5110907
2581,5111071
2581,5111178
2580,5111435
2580,5111754
2579,5111959
2580,5111982
2578,5112116
2578,5112479
2578,5112508
2576,5112695
2574,5113064
2571,5113252
2570,5113304
2565,5113626
2566,5113781
2566,5114064
2563,5114365
2561,5114645
2558,5115057
2557,5115507
2558,5115581
2559,5115607
2559,5115819
2558,5116080
2558,5116255
2558,5116389
2554,5116585
2554,5116702
2554,5116761
2554,5116795
2551,5117201
2551,5117459
2552,5117507
2551,5117643
2550,5117874
2550,5118076
2550,5118255
2550,5118320
2550,5118377
2549,5118530
2546,5118667
2546,5118910
2547,5119001
2547,5119091
2545,5119212
2546,5119401
2546,5119488
2546,5119645
2546,5119699
2546,5119840
2546,5120007
2543,5120335
2543,5120477
2541,5120616
2540,5120825
2540,5120826
2540,5120966
2540,5121074
2540,5121176
2540,5121261
2539,5121377
2538,5121421
2537,5121649
2537,5121688
2535,5122007
2533,5122377
2530,5122676
2529,5122788
2529,5123019
2528,5123285
2527,5123447
2527,5123484
2527,5123738
2527,5123826
2528,5123831
2526,5124220
2526,5124271
2524,5124317
2525,5124321
2525,5124448
2524,5124546
2521,5124817
2521,5124858
2521,5124936
2522,5124969
2522,5124986
2522,5125274
2523,5125413
2522,5125627
2523,5125784
2524,5125848
2520,5126126
2520,5126196
2521,5126270
2521,5126514
2522,5126601
2522,5126622
2523,5126654
2523,5126787
2523,5126829
2523,5127121
2521,5127247
2522,5127358
2522,5127361
2520,5127707
2521,5127715
2521,5127725
2522,5127748
2522,5127880
2521,5127975
2521,5128151
2522,5128181
2520,5128482
2520,5128505
2518,5128716
2518,5128766
2519,5128859
2518,5128996
2518,5129058
2517,5129333
2510,5129710
2510,5129847
2509,5129874
2507,5130060
2505,5130246
2501,5130862
2501,5130972
2501,5131085
2501,5131315
2502,5131463
2499,5131633
2500,5131654
2498,5132499
2495,5132915
2495,5133004
2495,5133051
2496,5133140
2495,5133362
2496,5133473
2496,5133528
2496,5133718
2493,5133969
2493,5134255
2494,5134503
2494,5134506
2494,5134721
2495,5134817
2496,5134830
2496,5135145
2496,5135280
2497,5135295
2498,5135380
2497,5135567
2497,5135578
2492,5136121
2492,5136232
2492,5136301
2492,5136372
2492,5136419
2493,5136430
2492,5136625
2492,5136863
2488,5137522
2488,5137657
2489,5137682
2489,5137731
2488,5137822
2489,5137960
2488,5138296
2489,5138449
2488,5138519
2489,5138556
2489,5138715
2489,5138800
2490,5138851
2490,5138882
2490,5138899
2489,5139102
2486,5139284
2485,5139480
2484,5139670
2482,5139779
2483,5139939
2483,5140056
2481,5140398
2477,5141042
2477,5141107
2478,5141116
2478,5141375
2478,5141653
2476,5141838
2476,5141897
2477,5141921
2477,5142004
2472,5142401
2468,5142935
2468,5143130
2468,5143474
2465,5143575
2465,5143650
2463,5143837
2463,5143925
2463,5144206
2462,5144284
2463,5144379
2462,5144740
2462,5144818
2457,5145156
2457,5145178
2456,5145530
2456,5145587
2457,5145587
2458,5145769
2458,5145860
2458,5145884
2458,5146032
2458,5146032
2457,5146166
2455,5146373
2453,5146669
2454,5146774
2453,5147020
2453,5147056
2453,5147074
2453,5147113
2453,5147143
2454,5147179
2453,5147342
2453,5147365
2451,5147798
2451,5147946
2451,5148021
2450,5148437
2449,5148866
2448,5149043
2449,5149224
2449,5149228
2448,5149368
2449,5149406
2448,5149619
2445,5150081
2445,5150127
2440,5150823
2440,5150839
2440,5150899
2438,5151446
2435,5151926
2436,5151955
2436,5151967
2433,5152141
2433,5152366
2431,5152580
2431,5152646
2429,5152785
2429,5152854
2429,5153259
2430,5153280
2430,5153281
2430,5153331
2430,5153428
2430,5153545
2429,5153755
2427,5154403
2427,5154409
2428,5154494
2428,5154696
2428,5154920
2428,5154980
2428,5155170
2426,5155483
2427,5155621
2424,5155775
2421,5156247
2420,5156269
2419,5156496
2419,5156631
2418,5156832
2418,5157237
2418,5157312
2418,5157356
2417,5157688
2416,5157735
2416,5157928
2417,5158256
2417,5158892
2418,5158900
2419,5159062
2420,5159237
2420,5159338
2420,5159360
2420,5159398
2421,5159475
2422,5159476
2422,5159576
2422,5159884
2422,5160222
2422,5160257
2421,5160558
2421,5160749
2421,5160800
2421,5160839
2420,5161077
2420,5161134
2420,5161219
2418,5161456
2419,5161655
2419,5161680
2416,5162397
2416,5162535
2417,5162623
2415,5163008
2412,5163344
2413,5163461
2413,5163550
2411,5164175
2408,5164967
2406,5165150
2405,5165321
2405,5165364
2404,5165578
2402,5165763
2403,5165923
2402,5166025
2402,5166152
2399,5166392
2399,5166394
2396,5166761
2396,5166808
2394,5167090
2394,5167252
2393,5167807
2393,5167833
2392,5168043
2392,5168092
2393,5168196
2386,5169089
2386,5169174
2386,5169355
2386,5169698
2384,5169751
2384,5170004
2384,5170042
2385,5170096
2383,5170291
2384,5170335
2384,5170414
2382,5170880
2382,5170898
2380,5171270
2380,5171472
2379,5171571
2379,5171824
2377,5172132
2377,5172255
2376,5172364
2377,5172548
2378,5172636
2378,5172768
2376,5172974
2377,5173090
2377,5173161
2377,5173270
2373,5173655
2373,5173805
2374,5173930
2373,5174343
2373,5174506
2370,5174899
2370,5174915
2371,5174950
2371,5175037
2372,5175259
2371,5175568
2370,5175777
2370,5175877
2369,5175890
2369,5176091
2365,5176672
2365,5176696
2366,5176802
2362,5177163
2360,5177710
2357,5178079
2352,5178491
2352,5178497
2350,5178746
2348,5179031
2348,5179037
2348,5179079
2348,5179128
2349,5179170
2349,5179226
2347,5180183
2347,5180238
2348,5180348
2347,5180556
2344,5180837
2341,5181857
2342,5181901
2343,5181964
2342,5182154
2342,5182263
2337,5182558
2336,5183008
2334,5183200
2332,5183387
2332,5183422
2333,5183546
2334,5183680
2333,5183921
2334,5184051
2333,5184317
2332,5184624
2332,5184790
2332,5184790
2329,5185279
2327,5185551
2326,5185805
2326,5186006
2324,5186252
2325,5186507
2325,5186554
2325,5186602
2325,5186804
2324,5187532
2323,5187741
2324,5187743
2324,5187796
2324,5187943
2324,5188073
2323,5188310
2323,5188353
2324,5188354
2324,5188427
2325,5188453
2325,5188536
2325,5188938
2326,5189082
2327,5189118
2328,5189137
2327,5189253
2327,5189275
2327,5189389
2327,5189689
2328,5189750
2328,5189826
2327,5190256
2327,5190348
2327,5190349
2327,5190504
2326,5190796
2327,5190837
2327,5191135
2327,5191649
2328,5191683
2326,5192047
2325,5192454
2326,5192541
2327,5192696
2327,5192705
2325,5192946
2323,5193028
2323,5193049
2324,5193095
2321,5193351
2321,5193498
2322,5193558
2320,5193674
2320,5193783
2319,5193994
2319,5194306
2319,5194441
2319,5194579
2319,5194772
2319,5194838
2317,5194948
2317,5194951
2312,5195752
2312,5195920
2312,5196057
2312,5196062
2312,5196306
2311,5196625
2312,5196666
2312,5196671
2307,5197698
2307,5197772
2307,5197851
2303,5198324
2302,5198526
2300,5198807
2301,5198829
2302,5198901
2298,5199167
2296,5199396
2296,5199440
2294,5199857
2295,5200311
2295,5200313
2296,5200375
2293,5200568
2294,5200682
2294,5200787
2295,5200952
2289,5202017
2288,5202348
2288,5202389
2286,5202614
2287,5202779
2287,5202798
2283,5203406
2284,5203525
2284,5203799
2285,5203845
2286,5203931
2286,5204580
2284,5204710
2285,5204759
2284,5205118
2284,5205313
2284,5205472
2282,5205798
2282,5205834
2279,5206211
2278,5206293
2279,5206300
2277,5206623
2277,5206659
2278,5206670
2279,5206748
2275,5207047
2276,5207074
2277,5207253
2275,5207926
2272,5208318
2270,5208913
2270,5209194
2270,5209244
2268,5209634
2268,5209719
2266,5210145
2267,5210149
2267,5210629
2261,5211348
2262,5211514
2263,5211777
